r(km) M(Msun) nb(fm^-3) Ye Ymu Yp Yn mu_n(MeV) mu_p(MeV) mu_e(MeV) mu_mu(MeV) P(dyn cm^-2)
1.1398185004E+01 1.4476649738E+00 1.2023995216E-01 4.0301229512E-02 0.0000000000E+00 0.0403012 0.959699 1.7891404473E+01 0.0000000000E+00 1.0330494959E+02 -1.0565836985E+02 1.4539851229E+33
1.1446655615E+01 1.4555939136E+00 1.1406311396E-01 3.9455742012E-02 0.0000000000E+00 0.0394557 0.960544 1.6679390568E+01 0.0000000000E+00 1.0079001613E+02 -1.0565836985E+02 1.2225758600E+33
1.1477240681E+01 1.4604079448E+00 1.0993119022E-01 3.8853482329E-02 0.0000000000E+00 0.0388535 0.961147 1.5931613082E+01 0.0000000000E+00 9.9048870213E+01 -1.0565836985E+02 1.0836035834E+33
1.1502154535E+01 1.4642128490E+00 1.0641452828E-01 3.8315551679E-02 0.0000000000E+00 0.0383156 0.961684 1.5332759267E+01 0.0000000000E+00 9.7526974249E+01 -1.0565836985E+02 9.7461405463E+32
1.1523460462E+01 1.4673788653E+00 1.0328583575E-01 3.7815995535E-02 0.0000000000E+00 0.037816 0.962184 1.4827505629E+01 0.0000000000E+00 9.6140200464E+01 -1.0565836985E+02 8.8451773955E+32
1.1542275975E+01 1.4701038339E+00 1.0041462758E-01 3.7339133991E-02 0.0000000000E+00 0.0373391 0.962661 1.4385468921E+01 0.0000000000E+00 9.4838970691E+01 -1.0565836985E+02 8.0741718401E+32
1.1559314221E+01 1.4725109619E+00 9.7707968831E-02 3.6872601566E-02 0.0000000000E+00 0.0368726 0.963127 1.3986764037E+01 0.0000000000E+00 9.3586064084E+01 -1.0565836985E+02 7.3966218243E+32
1.1575123368E+01 1.4746902235E+00 9.5080077275E-02 3.6403089904E-02 0.0000000000E+00 0.0364031 0.963597 1.3615543453E+01 0.0000000000E+00 9.2344144203E+01 -1.0565836985E+02 6.7861465183E+32
1.1590366542E+01 1.4767389183E+00 9.2401740988E-02 3.5907000906E-02 0.0000000000E+00 0.035907 0.964093 1.3252510977E+01 0.0000000000E+00 9.1051419696E+01 -1.0565836985E+02 6.2148656434E+32
1.1608401466E+01 1.4790905025E+00 8.8959440641E-02 3.5242076943E-02 0.0000000000E+00 0.0352421 0.964758 1.2807466849E+01 0.0000000000E+00 8.9348048036E+01 -1.0565836985E+02 5.5623546932E+32
